total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.8,0.2,3,11,0.9333,3.3765,0.931
50,20,0.8,0.2,5,3,0.848,1.577,0.8474
50,20,0.8,0.2,5,5,0.864,2.3025,0.86
50,20,0.8,0.2,5,7,0.86,2.7764,0.8524
50,20,0.8,0.2,5,9,0.876,3.0661,0.8487
50,20,0.8,0.2,5,11,0.936,3.3756,0.9287
50,20,0.8,0.2,7,3,0.8229,1.5635,0.822
50,20,0.8,0.2,7,5,0.8571,2.2408,0.8434
50,20,0.8,0.2,7,7,0.8771,2.7627,0.8731
50,20,0.8,0.2,7,9,0.8886,3.0078,0.8689
50,20,0.8,0.2,7,11,0.9286,3.1928,0.9092
50,20,0.8,0.2,9,3,0.8489,1.566,0.8479
50,20,0.8,0.2,9,5,0.8467,2.3179,0.8466
50,20,0.8,0.2,9,7,0.9067,2.7597,0.9022
50,20,0.8,0.2,9,9,0.9,3.0862,0.8842
50,20,0.8,0.2,9,11,0.9378,3.2276,0.9325
50,20,0.8,0.2,11,3,0.8418,1.5775,0.8352
50,20,0.8,0.2,11,5,0.8691,2.2434,0.8626
50,20,0.8,0.2,11,7,0.8927,2.7277,0.878
50,20,0.8,0.2,11,9,0.9164,3.1299,0.9159
50,20,0.8,0.2,11,11,0.9109,3.3671,0.904
50,20,0.8,0.4,3,3,0.7933,1.5778,0.7907
50,20,0.8,0.4,3,5,0.8467,2.2328,0.846
50,20,0.8,0.4,3,7,0.88,2.7473,0.8668
50,20,0.8,0.4,3,9,0.9467,3.0392,0.9214
50,20,0.8,0.4,3,11,0.8933,3.3823,0.8583
50,20,0.8,0.4,5,3,0.844,1.5471,0.8402
50,20,0.8,0.4,5,5,0.872,2.3275,0.8702
50,20,0.8,0.4,5,7,0.872,2.7311,0.8612
50,20,0.8,0.4,5,9,0.884,3.0507,0.8676
50,20,0.8,0.4,5,11,0.928,3.3606,0.9206
50,20,0.8,0.4,7,3,0.8314,1.465,0.8094
50,20,0.8,0.4,7,5,0.8971,2.1994,0.8902
50,20,0.8,0.4,7,7,0.8886,2.6578,0.8795
50,20,0.8,0.4,7,9,0.88,3.0366,0.8469
50,20,0.8,0.4,7,11,0.9657,3.2456,0.9602
50,20,0.8,0.4,9,3,0.8222,1.5728,0.8214
50,20,0.8,0.4,9,5,0.8644,2.2752,0.8575
50,20,0.8,0.4,9,7,0.8911,2.7925,0.8914
50,20,0.8,0.4,9,9,0.8911,3.1286,0.8847
50,20,0.8,0.4,9,11,0.9,3.4267,0.8997
